name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
AMD-049,0,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-049.jpg
AMD-050,0,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-050.jpg
AMD-051,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-051.jpg
AMD-052,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-052.jpg
AMD-053,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-053.jpg
AMD-054,1,0,1,1,1,0,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-054.jpg
AMD-055,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-055.jpg
AMD-056,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-056.jpg
AMD-057,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-057.jpg
AMD-058,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-058.jpg
AMD-059,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-059.jpg
AMD-060,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-060.jpg
AMD-061,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-061.jpg
AMD-062,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-062.jpg
AMD-063,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-063.jpg
AMD-064,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-064.jpg
AMD-065,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-065.jpg
AMD-066,1,0,1,0,1,0,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-066.jpg
AMD-067,1,0,1,0,1,0,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-067.jpg
AMD-068,1,1,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-068.jpg
AMD-069,1,1,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-069.jpg
AMD-070,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-070.jpg
AMD-071,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-071.jpg
AMD-072,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-072.jpg
AMD-073,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-073.jpg
AMD-074,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-074.jpg
AMD-075,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-075.jpg
AMD-076,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-076.jpg
AMD-077,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-077.jpg
AMD-078,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-078.jpg
AMD-079,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-079.jpg
AMD-080,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-080.jpg
AMD-081,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-081.jpg
AMD-082,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-082.jpg
AMD-083,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-083.jpg
AMD-084,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-084.jpg
AMD-085,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-085.jpg
AMD-086,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-086.jpg
AMD-087,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-087.jpg
AMD-088,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-088.jpg
AMD-089,0,0,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-089.jpg
AMD-090,0,0,1,1,1,0,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-090.jpg
AMD-091,0,0,0,0,0,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-091.jpg
AMD-092,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-092.jpg
AMD-093,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-093.jpg
AMD-094,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-094.jpg
AMD-095,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-095.jpg
AMD-096,0,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-096.jpg
AMD-097,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-097.jpg
AMD-098,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-098.jpg
AMD-099,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-099.jpg
AMD-100,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/AMD-100.jpg
RVO-001,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-001.jpg
RVO-002,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-002.jpg
RVO-003,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-003.jpg
RVO-004,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-004.jpg
RVO-005,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-005.jpg
RVO-006,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-006.jpg
RVO-007,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-007.jpg
RVO-008,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-008.jpg
RVO-009,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-009.jpg
RVO-010,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-010.jpg
RVO-011,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-011.jpg
RVO-012,1,0,1,0,1,0,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-012.jpg
RVO-013,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-013.jpg
RVO-014,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-014.jpg
RVO-015,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-015.jpg
RVO-016,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-016.jpg
RVO-017,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-017.jpg
RVO-018,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-018.jpg
RVO-019,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-019.jpg
RVO-020,1,0,0,1,0,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-020.jpg
RVO-021,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-021.jpg
RVO-022,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-022.jpg
RVO-023,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-023.jpg
RVO-024,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-024.jpg
RVO-025,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-025.jpg
RVO-026,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-026.jpg
RVO-027,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-027.jpg
RVO-028,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-028.jpg
RVO-029,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-029.jpg
RVO-030,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-030.jpg
RVO-031,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-031.jpg
RVO-032,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-032.jpg
RVO-033,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-033.jpg
RVO-034,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-034.jpg
RVO-035,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-035.jpg
RVO-036,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-036.jpg
RVO-037,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-037.jpg
RVO-038,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-038.jpg
RVO-039,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-039.jpg
RVO-040,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-040.jpg
RVO-041,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-041.jpg
RVO-042,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-042.jpg
RVO-043,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-043.jpg
RVO-044,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-044.jpg
RVO-045,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-045.jpg
RVO-046,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-046.jpg
RVO-047,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-047.jpg
RVO-048,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-048.jpg
RVO-049,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-049.jpg
RVO-050,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-050.jpg
RVO-051,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-051.jpg
RVO-052,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-052.jpg
RVO-053,0,1,1,0,1,0,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-053.jpg
RVO-054,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-054.jpg
RVO-055,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-055.jpg
RVO-056,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-056.jpg
RVO-057,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-057.jpg
RVO-058,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-058.jpg
RVO-059,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-059.jpg
RVO-060,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-060.jpg
RVO-061,1,0,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-061.jpg
RVO-062,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-062.jpg
RVO-063,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-063.jpg
RVO-064,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-064.jpg
RVO-065,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-065.jpg
RVO-066,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-066.jpg
RVO-067,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-067.jpg
RVO-068,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-068.jpg
RVO-069,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-069.jpg
RVO-070,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-070.jpg
RVO-071,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-071.jpg
RVO-072,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-072.jpg
RVO-073,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-073.jpg
RVO-074,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-074.jpg
RVO-075,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-075.jpg
RVO-076,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-076.jpg
RVO-077,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-077.jpg
RVO-078,1,0,1,0,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-078.jpg
RVO-079,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-079.jpg
RVO-080,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-080.jpg
RVO-081,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-081.jpg
RVO-082,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-082.jpg
RVO-083,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-083.jpg
RVO-084,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-084.jpg
RVO-085,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-085.jpg
RVO-086,1,0,0,1,0,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-086.jpg
RVO-087,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-087.jpg
RVO-088,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-088.jpg
RVO-089,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-089.jpg
RVO-090,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-090.jpg
RVO-091,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-091.jpg
RVO-092,1,0,1,0,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-092.jpg
RVO-093,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-093.jpg
RVO-094,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,uwf_iqa,/N/project/retinal_images/datasets/ultrawide_image_quality_assessment/Original UWF Image/combined/RVO-094.jpg
