name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
228_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/228_D.png
229_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/229_D.png
230_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/230_D.png
231_D,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/231_D.png
232_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/232_D.png
233_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/233_D.png
234_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/234_D.png
235_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/235_D.png
236_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/236_D.png
237_D,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/237_D.png
238_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/238_D.png
239_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/239_D.png
240_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/240_D.png
241_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/241_D.png
242_D,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/242_D.png
243_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/243_D.png
244_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/244_D.png
245_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/245_D.png
246_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/246_D.png
247_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/247_D.png
248_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/248_D.png
249_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/249_D.png
250_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/250_D.png
251_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/251_D.png
252_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/252_D.png
253_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/253_D.png
254_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/254_D.png
255_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/255_D.png
256_D,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/256_D.png
257_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/257_D.png
258_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/258_D.png
259_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/259_D.png
260_D,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/260_D.png
261_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/261_D.png
262_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/262_D.png
263_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/263_D.png
264_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/264_D.png
265_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/265_D.png
266_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/266_D.png
267_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/267_D.png
268_D,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/268_D.png
269_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/269_D.png
270_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/270_D.png
271_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/271_D.png
272_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/272_D.png
273_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/273_D.png
274_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/274_D.png
275_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/275_D.png
276_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/276_D.png
277_D,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/277_D.png
278_D,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/278_D.png
279_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/279_D.png
280_D,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/280_D.png
281_D,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/281_D.png
282_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/282_D.png
283_D,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/283_D.png
284_D,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/284_D.png
285_D,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/285_D.png
286_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/286_D.png
287_D,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/287_D.png
288_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/288_D.png
289_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/289_D.png
290_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/290_D.png
291_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/291_D.png
292_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/292_D.png
293_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/293_D.png
294_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/294_D.png
295_D,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/295_D.png
296_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/296_D.png
297_D,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/297_D.png
298_D,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/298_D.png
299_D,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/299_D.png
300_D,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/300_D.png
301_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/301_G.png
302_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/302_G.png
303_G,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/303_G.png
304_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/304_G.png
305_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/305_G.png
306_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/306_G.png
307_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/307_G.png
308_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/308_G.png
309_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/309_G.png
310_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/310_G.png
311_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/311_G.png
312_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/312_G.png
313_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/313_G.png
314_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/314_G.png
315_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/315_G.png
316_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/316_G.png
317_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/317_G.png
318_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/318_G.png
319_G,0,0,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/319_G.png
320_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/320_G.png
321_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/321_G.png
322_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/322_G.png
323_G,0,0,0,1,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/323_G.png
324_G,0,1,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/324_G.png
325_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/325_G.png
326_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/326_G.png
327_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/327_G.png
328_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/328_G.png
329_G,1,1,1,0,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/329_G.png
330_G,0,1,1,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/330_G.png
331_G,0,0,0,0,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/331_G.png
332_G,0,1,1,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/332_G.png
333_G,1,1,1,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/333_G.png
334_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/334_G.png
335_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/335_G.png
336_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/336_G.png
337_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/337_G.png
338_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/338_G.png
339_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/339_G.png
340_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/340_G.png
341_G,0,0,0,1,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/341_G.png
342_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/342_G.png
343_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/343_G.png
344_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/344_G.png
345_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/345_G.png
346_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/346_G.png
347_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/347_G.png
348_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/348_G.png
349_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/349_G.png
350_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/350_G.png
351_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/351_G.png
352_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/352_G.png
353_G,0,0,1,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/353_G.png
354_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/354_G.png
355_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/355_G.png
356_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/356_G.png
357_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/357_G.png
358_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/358_G.png
359_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/359_G.png
360_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/360_G.png
361_G,0,0,0,1,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/361_G.png
362_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/362_G.png
363_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/363_G.png
364_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/364_G.png
365_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/365_G.png
366_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/366_G.png
367_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/367_G.png
368_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/368_G.png
369_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/369_G.png
370_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/370_G.png
371_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/371_G.png
372_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/372_G.png
373_G,0,0,0,0,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/373_G.png
374_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/374_G.png
375_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/375_G.png
376_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/376_G.png
377_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/377_G.png
378_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/378_G.png
379_G,1,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/379_G.png
380_G,0,0,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/380_G.png
381_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/381_G.png
382_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/382_G.png
383_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/383_G.png
384_G,0,0,0,1,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/384_G.png
385_G,0,1,0,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/385_G.png
386_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/386_G.png
387_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/387_G.png
388_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/388_G.png
389_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/389_G.png
390_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/390_G.png
391_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/391_G.png
392_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/392_G.png
393_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/393_G.png
394_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/394_G.png
395_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/395_G.png
396_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/396_G.png
397_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/397_G.png
398_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/398_G.png
399_G,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/399_G.png
400_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/400_G.png
401_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/401_G.png
402_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/402_G.png
403_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/403_G.png
404_G,1,0,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/404_G.png
405_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/405_G.png
406_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/406_G.png
407_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/407_G.png
408_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/408_G.png
409_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/409_G.png
410_G,0,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/410_G.png
411_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/411_G.png
412_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/412_G.png
413_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/413_G.png
414_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/414_G.png
415_G,1,1,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/415_G.png
416_G,0,0,0,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/416_G.png
417_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/417_G.png
418_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/418_G.png
419_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/419_G.png
420_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/420_G.png
421_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/421_G.png
422_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/422_G.png
423_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/423_G.png
424_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/424_G.png
425_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/425_G.png
426_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/426_G.png
427_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/427_G.png
428_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/428_G.png
429_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/429_G.png
430_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/430_G.png
431_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/431_G.png
432_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/432_G.png
433_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/433_G.png
434_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/434_G.png
435_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/435_G.png
436_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/436_G.png
437_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/437_G.png
438_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/438_G.png
439_G,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/439_G.png
440_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/440_G.png
441_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/441_G.png
442_G,0,1,0,0,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/442_G.png
443_G,0,1,0,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/443_G.png
444_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/444_G.png
445_G,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/445_G.png
446_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/446_G.png
447_G,0,0,0,1,1,0,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/447_G.png
448_G,0,0,0,1,1,0,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/448_G.png
449_G,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/449_G.png
450_G,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/450_G.png
451_N,1,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/451_N.png
452_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/452_N.png
453_N,0,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/453_N.png
454_N,0,1,1,1,1,1,1.0,0.0,left,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/454_N.png
455_N,1,1,1,1,1,1,0.0,1.0,right,standard,fives,/N/project/retinal_images/datasets/fives/train/Original/455_N.png
