Name,Illumination,Contrast,Clarity,Artifacts,Field,Quality,Left,Right,left_or_right,fundus_image_type
PM-092.jpg,0,0,1,0,1,1,0,1,right,ultrawidefield
PM-093.jpg,0,1,1,0,1,1,0,1,right,ultrawidefield
PM-094.jpg,0,0,1,1,1,0,1,0,left,ultrawidefield
PM-095.jpg,0,1,1,1,1,1,1,0,left,ultrawidefield
PM-096.jpg,0,1,1,1,1,0,1,0,left,ultrawidefield
PM-097.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
PM-098.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
PM-099.jpg,0,1,1,1,1,1,1,0,left,ultrawidefield
PM-100.jpg,0,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-001.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
Uveitis-002.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-003.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-004.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-005.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-006.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
Uveitis-007.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-008.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-009.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-010.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-011.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-012.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-013.jpg,0,0,1,0,1,0,0,1,right,ultrawidefield
Uveitis-014.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
Uveitis-015.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
Uveitis-016.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
Uveitis-017.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-018.jpg,0,1,1,1,1,0,1,0,left,ultrawidefield
Uveitis-019.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-020.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-021.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-022.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-023.jpg,1,1,0,0,0,1,1,0,left,ultrawidefield
Uveitis-024.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-025.jpg,1,1,0,1,0,1,1,0,left,ultrawidefield
Uveitis-026.jpg,0,0,0,0,0,1,0,1,right,ultrawidefield
Uveitis-027.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-028.jpg,0,1,1,0,1,0,0,1,right,ultrawidefield
Uveitis-029.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-030.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-031.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-032.jpg,1,0,0,0,0,0,1,0,left,ultrawidefield
Uveitis-033.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-034.jpg,1,0,0,1,0,0,1,0,left,ultrawidefield
Uveitis-035.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-036.jpg,0,1,0,0,0,0,0,1,right,ultrawidefield
Uveitis-037.jpg,1,1,1,0,1,0,1,0,left,ultrawidefield
Uveitis-038.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-039.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
Uveitis-040.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Uveitis-041.jpg,1,0,0,0,0,0,1,0,left,ultrawidefield
Uveitis-042.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-043.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-044.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-045.jpg,0,0,0,0,0,0,1,0,left,ultrawidefield
Uveitis-046.jpg,0,0,1,1,1,0,1,0,left,ultrawidefield
Uveitis-047.jpg,1,0,1,0,1,0,0,1,right,ultrawidefield
Uveitis-048.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-049.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-050.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-051.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Uveitis-052.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-053.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-054.jpg,1,0,1,1,1,0,1,0,left,ultrawidefield
Uveitis-055.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-056.jpg,1,0,1,0,1,0,0,1,right,ultrawidefield
Uveitis-057.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-058.jpg,1,1,1,1,1,0,0,1,right,ultrawidefield
Uveitis-059.jpg,1,0,1,0,1,0,1,0,left,ultrawidefield
Uveitis-060.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-061.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-062.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-063.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Uveitis-064.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-065.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-066.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-067.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-068.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-069.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
Uveitis-070.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-071.jpg,1,1,1,1,1,0,0,1,right,ultrawidefield
Uveitis-072.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-073.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-074.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-075.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-076.jpg,0,0,0,1,0,0,0,1,right,ultrawidefield
Uveitis-077.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-078.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-079.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-080.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Uveitis-081.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-082.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-083.jpg,1,0,1,0,1,0,1,0,left,ultrawidefield
Uveitis-084.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-085.jpg,0,0,1,1,1,1,0,1,right,ultrawidefield
Uveitis-086.jpg,0,0,0,1,0,0,0,1,right,ultrawidefield
Uveitis-087.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-088.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-089.jpg,1,0,1,1,1,0,1,0,left,ultrawidefield
Uveitis-090.jpg,1,0,1,0,1,0,1,0,left,ultrawidefield
Uveitis-091.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-092.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Uveitis-093.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-094.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Uveitis-095.jpg,0,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-096.jpg,0,1,0,1,0,0,1,0,left,ultrawidefield
Uveitis-097.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Uveitis-098.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-099.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Uveitis-100.jpg,1,0,1,0,1,0,0,1,right,ultrawidefield
RD-001.jpg,1,1,0,1,0,1,0,1,right,ultrawidefield
RD-002.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
RD-003.jpg,0,1,1,1,1,1,1,0,left,ultrawidefield
RD-004.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
RD-005.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-006.jpg,0,0,1,1,1,0,1,0,left,ultrawidefield
RD-007.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
RD-008.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-009.jpg,0,0,1,1,1,1,0,1,right,ultrawidefield
RD-010.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-011.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-012.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-013.jpg,1,0,0,1,0,0,0,1,right,ultrawidefield
RD-014.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
RD-015.jpg,0,1,1,0,1,1,1,0,left,ultrawidefield
RD-016.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-017.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-018.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-019.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-020.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-021.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-022.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-023.jpg,1,0,0,0,0,1,1,0,left,ultrawidefield
RD-024.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
RD-025.jpg,1,0,1,0,1,1,0,1,right,ultrawidefield
RD-026.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
RD-027.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-028.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-029.jpg,0,1,1,1,1,1,0,1,right,ultrawidefield
RD-030.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-031.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-032.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
RD-033.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-034.jpg,0,0,0,1,0,0,0,1,right,ultrawidefield
RD-035.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
RD-036.jpg,1,1,0,0,0,1,1,0,left,ultrawidefield
RD-037.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-038.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-039.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-040.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-041.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-042.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-043.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-044.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-045.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-046.jpg,1,0,1,0,1,1,1,0,left,ultrawidefield
RD-047.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-048.jpg,1,0,1,0,1,1,0,1,right,ultrawidefield
RD-049.jpg,0,0,1,1,1,0,1,0,left,ultrawidefield
RD-050.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-051.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-052.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
RD-053.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-054.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-055.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
RD-056.jpg,0,1,1,1,1,1,0,1,right,ultrawidefield
RD-057.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-058.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-059.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
RD-060.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-061.jpg,1,0,1,0,1,1,1,0,left,ultrawidefield
RD-062.jpg,1,0,0,0,0,0,0,1,right,ultrawidefield
RD-063.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-064.jpg,1,0,1,0,1,1,1,0,left,ultrawidefield
RD-065.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
RD-066.jpg,1,0,0,1,0,0,1,0,left,ultrawidefield
RD-067.jpg,1,0,0,1,0,0,0,1,right,ultrawidefield
RD-068.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-069.jpg,1,0,0,1,0,1,0,1,right,ultrawidefield
RD-070.jpg,0,0,0,0,0,1,1,0,left,ultrawidefield
RD-071.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-072.jpg,0,0,1,1,1,0,0,1,right,ultrawidefield
RD-073.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-074.jpg,0,0,1,1,1,1,0,1,right,ultrawidefield
RD-075.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
RD-076.jpg,0,0,0,1,0,0,0,1,right,ultrawidefield
RD-077.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-078.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-079.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-080.jpg,1,0,0,1,0,0,0,1,right,ultrawidefield
RD-081.jpg,0,0,0,1,0,0,1,0,left,ultrawidefield
RD-082.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-083.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-084.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-085.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-086.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-087.jpg,1,0,0,0,0,1,0,1,right,ultrawidefield
RD-088.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-089.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-090.jpg,1,0,0,1,0,0,1,0,left,ultrawidefield
RD-091.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
RD-092.jpg,1,0,0,1,0,0,0,1,right,ultrawidefield
RD-093.jpg,1,0,1,1,1,0,0,1,right,ultrawidefield
RD-094.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-095.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
RD-096.jpg,1,0,0,1,0,0,0,1,right,ultrawidefield
RD-097.jpg,0,0,1,1,1,1,0,1,right,ultrawidefield
RD-098.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-099.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
RD-100.jpg,0,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-001.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-002.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-003.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-004.jpg,1,1,1,1,1,0,1,0,left,ultrawidefield
Healthy-005.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-006.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-007.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-008.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-009.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-010.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-011.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-012.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-013.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-014.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-015.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-016.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-017.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-018.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-019.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-020.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-021.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-022.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-023.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-024.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-025.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-026.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-027.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-028.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-029.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-030.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-031.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-032.jpg,1,0,1,0,1,1,0,1,right,ultrawidefield
Healthy-033.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-034.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-035.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-036.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-037.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-038.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-039.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-040.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-041.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-042.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-043.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-044.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-045.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-046.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-047.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-048.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-049.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-050.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-051.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-052.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-053.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-054.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-055.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-056.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-057.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-058.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-059.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-060.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-061.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-062.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-063.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-064.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-065.jpg,0,0,1,0,1,1,1,0,left,ultrawidefield
Healthy-066.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-067.jpg,1,0,1,0,1,1,0,1,right,ultrawidefield
Healthy-068.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-069.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Healthy-070.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-071.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-072.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Healthy-073.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-074.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-075.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-076.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-077.jpg,0,0,1,0,1,0,1,0,left,ultrawidefield
Healthy-078.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-079.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-080.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-081.jpg,1,1,1,1,1,0,1,0,left,ultrawidefield
Healthy-082.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-083.jpg,0,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-084.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-085.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-086.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-087.jpg,1,1,1,0,1,1,0,1,right,ultrawidefield
Healthy-088.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-089.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-090.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-091.jpg,1,0,1,1,1,1,1,0,left,ultrawidefield
Healthy-092.jpg,1,1,1,0,1,1,1,0,left,ultrawidefield
Healthy-093.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-094.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-095.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-096.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
Healthy-097.jpg,1,0,1,1,1,1,0,1,right,ultrawidefield
Healthy-098.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-099.jpg,1,1,1,1,1,1,1,0,left,ultrawidefield
Healthy-100.jpg,1,1,1,1,1,1,0,1,right,ultrawidefield
